measurement_id,time,latitude,longitude,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,pathloss_db,dl_throughput_mbps,ul_throughput_mbps,operator,timing_advance,frequency_khz,channel_number,pci,cell_id,enb_id,sector_id
4836,2024-10-13 15:48:32.554,48.196411,16.344284,-86.3,-13.8,-52.4,3.3,102.0,23.8,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4837,2024-10-13 15:48:33.054,48.196411,16.344284,-86.9,-11.9,-54.1,10.7,102.0,22.7,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4838,2024-10-13 15:48:33.558,48.196377,16.344315,-89.4,-13.1,-56.1,6.0,104.0,29.7,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4839,2024-10-13 15:48:34.065,48.196377,16.344315,-83.9,-12.2,-50.0,1.7,104.0,23.5,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4840,2024-10-13 15:02:07.807,48.199028,16.367929,-82.4,-15.8,-49.1,10.9,100.0,84.5,0.2,A,,2630000.0,2850,354,100097,391,1
4841,2024-10-13 15:48:34.579,48.196346,16.344349,-86.1,-14.8,-50.1,2.2,104.0,22.8,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4842,2024-10-13 15:48:35.099,48.196346,16.344349,-84.1,-13.1,-50.9,6.1,103.0,28.9,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4843,2024-10-13 15:48:35.599,48.196308,16.344381,-84.6,-14.0,-49.4,6.2,101.0,37.1,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4844,2024-10-13 15:48:36.108,48.196308,16.344381,-91.4,-10.8,-56.5,6.4,102.0,34.4,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4845,2024-10-13 15:48:36.619,48.196274,16.344416,-91.2,-13.4,-54.5,4.2,104.0,28.3,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4846,2024-10-13 15:48:37.134,48.196274,16.344416,-90.3,-11.6,-57.6,9.8,104.0,24.2,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4847,2024-10-13 15:48:37.648,48.196239,16.344448,-92.4,-13.7,-58.1,4.9,106.0,19.9,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4848,2024-10-13 15:48:38.161,48.196239,16.344448,-89.9,-13.0,-56.9,8.1,105.0,22.1,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4849,2024-10-13 15:48:38.664,48.196205,16.344484,-92.5,-10.8,-58.3,6.2,106.0,21.8,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4850,2024-10-13 15:48:39.165,48.196205,16.344484,-89.3,-12.7,-55.9,9.2,106.0,28.1,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4851,2024-10-13 15:48:39.667,48.196171,16.344519,-89.2,-12.4,-56.6,6.3,105.0,26.0,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4852,2024-10-13 15:02:08.311,48.199028,16.367929,-84.9,-17.0,-48.6,10.9,100.0,79.7,0.2,A,,2630000.0,2850,354,100097,391,1
4853,2024-10-13 15:48:40.167,48.196171,16.344519,-90.1,-12.1,-56.3,7.4,108.0,22.5,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4854,2024-10-13 15:48:40.676,48.196136,16.344551,-94.4,-13.6,-59.5,7.5,108.0,26.3,0.3,A,5.0,1855000.0,1700,289,163340,638,12
4855,2024-10-13 15:48:41.192,48.196136,16.344551,-93.3,-12.9,-60.3,10.1,106.0,29.8,0.2,A,5.0,1855000.0,1700,289,163340,638,12
4856,2024-10-13 15:48:41.699,48.196102,16.344584,-90.2,-11.4,-56.3,7.8,106.0,29.1,0.3,A,5.0,1855000.0,1700,289,163340,638,12
4857,2024-10-13 15:48:42.206,48.196068,16.344618,-90.6,-10.9,-58.8,8.3,107.0,25.8,0.5,A,5.0,1855000.0,1700,289,163340,638,12
4858,2024-10-13 15:48:42.712,48.196068,16.344618,-91.4,-14.8,-56.6,11.4,106.0,30.6,0.4,A,5.0,1855000.0,1700,289,163340,638,12
4859,2024-10-13 15:48:43.215,48.196033,16.344648,-88.4,-11.3,-57.2,9.9,107.0,31.6,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4860,2024-10-13 15:48:43.717,48.196033,16.344648,-89.4,-12.8,-56.6,4.0,106.0,23.4,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4861,2024-10-13 15:48:44.222,48.195995,16.344685,-93.8,-13.8,-59.9,3.7,107.0,23.5,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4862,2024-10-13 15:48:44.728,48.195995,16.344685,-91.6,-14.3,-56.6,3.8,108.0,28.9,0.3,A,6.0,1855000.0,1700,289,163340,638,12
4863,2024-10-13 15:48:45.229,48.195961,16.344721,-93.4,-14.1,-59.1,9.1,108.0,21.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4864,2024-10-13 15:02:08.812,48.199028,16.367929,-84.8,-15.4,-50.1,10.4,101.0,69.1,0.1,A,,2630000.0,2850,354,100097,391,1
4865,2024-10-13 15:48:45.741,48.195961,16.344721,-89.6,-10.5,-55.4,11.7,106.0,27.0,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4866,2024-10-13 15:48:46.247,48.195927,16.344757,-91.1,-12.2,-57.1,8.7,106.0,28.2,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4867,2024-10-13 15:48:46.749,48.195927,16.344757,-93.8,-13.6,-60.2,6.8,108.0,28.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4868,2024-10-13 15:48:47.252,48.195892,16.344791,-92.9,-10.9,-62.0,5.0,108.0,27.4,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4869,2024-10-13 15:48:47.758,48.195892,16.344791,-93.3,-12.0,-59.9,6.4,107.0,26.5,0.3,A,6.0,1855000.0,1700,289,163340,638,12
4870,2024-10-13 15:48:48.267,48.195858,16.344826,-91.4,-12.3,-59.2,7.6,109.0,24.2,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4871,2024-10-13 15:48:48.769,48.195858,16.344826,-91.9,-12.9,-58.3,5.5,107.0,24.1,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4872,2024-10-13 15:48:49.271,48.19582,16.34486,-91.6,-15.7,-55.9,0.8,107.0,18.7,0.4,A,6.0,1855000.0,1700,289,163340,638,12
4873,2024-10-13 15:48:49.775,48.19582,16.34486,-92.2,-13.1,-58.3,7.1,108.0,16.6,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4874,2024-10-13 15:48:50.278,48.195786,16.344894,-88.9,-12.8,-56.1,8.4,106.0,23.5,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4875,2024-10-13 15:48:50.798,48.195786,16.344894,-92.3,-14.0,-58.1,4.8,107.0,22.4,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4876,2024-10-13 15:02:09.320,48.199028,16.367929,-82.7,-16.4,-48.3,12.4,100.0,82.8,0.2,A,,2630000.0,2850,354,100097,391,1
4877,2024-10-13 15:48:51.318,48.195751,16.344929,-89.6,-13.7,-55.9,8.6,106.0,20.9,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4878,2024-10-13 15:48:51.833,48.195751,16.344929,-89.9,-11.9,-58.1,8.6,106.0,25.7,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4879,2024-10-13 15:48:52.344,48.195713,16.344961,-91.8,-13.6,-57.6,2.9,107.0,23.2,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4880,2024-10-13 15:48:52.848,48.195713,16.344961,-92.6,-12.7,-59.9,8.3,108.0,23.5,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4881,2024-10-13 15:48:53.358,48.195679,16.344994,-92.7,-13.3,-58.9,7.8,108.0,24.5,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4882,2024-10-13 15:48:53.869,48.195679,16.344994,-90.8,-13.1,-57.7,3.4,108.0,18.6,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4883,2024-10-13 15:48:54.388,48.195644,16.345028,-90.3,-14.9,-55.3,2.7,106.0,18.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4885,2024-10-13 15:48:54.895,48.195644,16.345028,-92.1,-13.0,-57.9,7.7,106.0,19.7,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4886,2024-10-13 15:48:55.396,48.19561,16.345064,-92.3,-13.1,-58.2,6.9,106.0,25.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4887,2024-10-13 15:48:55.899,48.19561,16.345064,-89.8,-12.0,-57.8,6.6,107.0,20.7,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4888,2024-10-13 15:48:56.408,48.195576,16.345104,-93.6,-13.1,-60.6,1.2,108.0,19.8,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4889,2024-10-13 15:48:56.914,48.195576,16.345104,-92.8,-12.8,-60.0,3.2,109.0,18.6,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4890,2024-10-13 15:02:09.823,48.199028,16.367929,-83.1,-16.0,-48.6,11.5,100.0,68.0,0.2,A,,2630000.0,2850,354,100097,391,1
4891,2024-10-13 15:48:57.419,48.195541,16.34514,-90.2,-12.6,-57.6,5.8,108.0,20.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4893,2024-10-13 15:48:57.921,48.195541,16.34514,-93.8,-14.0,-59.8,4.1,108.0,20.8,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4894,2024-10-13 15:48:58.439,48.195507,16.345179,-93.8,-11.4,-62.4,2.5,108.0,18.9,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4895,2024-10-13 15:48:58.946,48.195507,16.345179,-89.3,-11.9,-57.4,1.8,107.0,20.8,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4896,2024-10-13 15:48:59.450,48.195469,16.345217,-91.3,-14.9,-55.9,5.7,108.0,12.6,0.4,A,6.0,1855000.0,1700,289,163340,638,12
4897,2024-10-13 15:48:59.954,48.195469,16.345217,-91.4,-12.8,-58.6,4.1,107.0,15.0,0.4,A,6.0,1855000.0,1700,289,163340,638,12
4898,2024-10-13 15:49:00.454,48.195431,16.345253,-93.8,-10.6,-63.2,3.6,108.0,21.6,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4899,2024-10-13 15:49:00.969,48.195431,16.345253,-92.0,-13.1,-58.9,7.6,108.0,19.8,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4900,2024-10-13 15:49:01.478,48.195393,16.345293,-91.6,-13.0,-58.6,7.5,109.0,19.8,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4901,2024-10-13 15:49:01.995,48.195393,16.345293,-92.3,-12.0,-60.3,3.0,109.0,14.5,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4902,2024-10-13 15:49:02.502,48.195354,16.345331,-89.8,-12.4,-57.3,8.5,107.0,19.4,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4903,2024-10-13 15:02:10.323,48.199028,16.367929,-84.9,-17.5,-48.2,10.1,100.0,67.7,0.2,A,,2630000.0,2850,354,100097,391,1
4904,2024-10-13 15:49:03.011,48.195354,16.345331,-90.1,-12.4,-57.8,11.2,107.0,21.3,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4905,2024-10-13 15:49:03.522,48.195316,16.345369,-93.9,-13.9,-58.7,8.4,108.0,23.2,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4906,2024-10-13 15:49:04.034,48.195316,16.345369,-92.1,-13.7,-58.4,6.1,107.0,27.3,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4907,2024-10-13 15:49:04.536,48.195278,16.345407,-91.3,-12.8,-58.6,7.2,108.0,16.2,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4908,2024-10-13 15:49:05.052,48.195278,16.345407,-94.8,-13.4,-61.4,5.7,110.0,16.2,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4909,2024-10-13 15:49:05.559,48.19524,16.345446,-96.1,-13.9,-62.3,2.6,109.0,18.6,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4910,2024-10-13 15:49:06.069,48.19524,16.345446,-92.4,-12.0,-60.4,5.4,110.0,18.0,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4911,2024-10-13 15:49:06.569,48.195202,16.34548,-92.4,-11.9,-59.3,11.9,111.0,20.1,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4912,2024-10-13 15:49:07.077,48.195202,16.34548,-91.9,-11.8,-60.1,5.4,107.0,25.1,0.2,A,6.0,1855000.0,1700,289,163340,638,12
4913,2024-10-13 15:49:07.579,48.195168,16.345516,-95.5,-14.0,-61.5,1.9,111.0,19.3,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4914,2024-10-13 15:49:08.087,48.195168,16.345516,-92.8,-12.4,-60.3,8.3,111.0,16.0,0.3,A,7.0,1855000.0,1700,289,163340,638,12
4915,2024-10-13 15:02:10.825,48.199028,16.367929,-84.2,-16.7,-48.9,9.2,101.0,63.5,0.2,A,7.0,2630000.0,2850,354,100097,391,1
4916,2024-10-13 15:49:08.599,48.195133,16.345547,-94.8,-15.3,-59.5,-1.2,110.0,13.1,0.3,A,7.0,1855000.0,1700,289,163340,638,12
4917,2024-10-13 15:49:09.103,48.195133,16.345547,-99.6,-18.4,-59.9,-2.6,112.0,10.1,0.3,A,7.0,1855000.0,1700,289,163340,638,12
4918,2024-10-13 15:49:09.603,48.195103,16.345575,-98.0,-17.4,-60.6,-1.7,112.0,9.4,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4919,2024-10-13 15:49:10.114,48.195103,16.345575,-95.4,-17.1,-58.3,-3.7,110.0,6.6,0.2,A,7.0,1855000.0,1700,289,163340,638,12
4920,2024-10-13 15:49:10.621,48.195076,16.345598,-91.5,-14.2,-57.3,4.8,105.0,7.7,0.3,A,5.0,1855000.0,1700,417,152587,596,11
4921,2024-10-13 15:49:11.122,48.195076,16.345598,-89.6,-13.4,-56.2,4.4,106.0,18.7,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4922,2024-10-13 15:49:11.624,48.195049,16.345604,-91.5,-14.4,-57.1,1.8,105.0,15.1,0.1,A,4.0,1855000.0,1700,417,152587,596,11
4923,2024-10-13 15:49:12.136,48.195049,16.345604,-91.6,-14.9,-56.7,3.8,107.0,16.1,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4924,2024-10-13 15:49:12.654,48.195023,16.345587,-91.3,-13.9,-57.3,7.0,106.0,22.0,0.1,A,4.0,1855000.0,1700,417,152587,596,11
4925,2024-10-13 15:49:13.161,48.195023,16.345587,-87.9,-11.6,-56.3,7.7,108.0,20.8,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4926,2024-10-13 15:02:11.328,48.199028,16.367929,-83.6,-17.5,-47.9,11.4,100.0,59.3,0.2,A,6.0,2630000.0,2850,354,100097,391,1
4927,2024-10-13 15:49:13.662,48.195,16.345552,-92.1,-14.4,-56.1,3.2,107.0,21.2,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4928,2024-10-13 15:49:14.194,48.195,16.345552,-84.7,-11.4,-53.3,6.8,105.0,28.6,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4929,2024-10-13 15:49:14.709,48.194981,16.345505,-87.4,-12.8,-54.6,6.6,106.0,26.4,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4930,2024-10-13 15:49:15.243,48.194962,16.345451,-84.0,-11.5,-52.5,4.8,104.0,32.0,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4931,2024-10-13 15:49:15.744,48.194962,16.345451,-84.8,-12.4,-52.5,7.2,104.0,28.4,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4932,2024-10-13 15:49:16.245,48.194942,16.34539,-85.5,-13.5,-52.0,5.2,103.0,42.5,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4933,2024-10-13 15:49:16.767,48.194942,16.34539,-87.5,-13.2,-54.3,8.7,104.0,31.5,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4934,2024-10-13 15:49:17.275,48.194923,16.345333,-80.3,-11.9,-48.4,10.4,100.0,44.9,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4935,2024-10-13 15:49:17.786,48.194923,16.345333,-82.5,-12.0,-50.1,11.9,99.0,57.8,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4936,2024-10-13 15:49:18.294,48.194904,16.34528,-79.8,-11.9,-47.4,12.2,99.0,53.3,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4937,2024-10-13 15:49:18.810,48.194904,16.34528,-79.5,-12.1,-47.0,14.7,97.0,54.9,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4938,2024-10-13 15:02:11.828,48.199028,16.367929,-84.2,-15.7,-50.1,11.4,101.0,70.0,0.2,A,7.0,2630000.0,2850,354,100097,391,1
4939,2024-10-13 15:49:19.325,48.194885,16.345232,-79.4,-12.6,-46.8,13.9,99.0,53.7,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4940,2024-10-13 15:49:19.833,48.194885,16.345232,-78.1,-11.3,-46.4,14.7,98.0,49.8,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4941,2024-10-13 15:49:20.348,48.19487,16.345186,-81.9,-12.0,-49.9,9.1,98.0,46.8,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4942,2024-10-13 15:49:20.857,48.19487,16.345186,-80.8,-11.9,-48.9,10.9,99.0,48.2,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4943,2024-10-13 15:49:21.382,48.194855,16.34514,-79.0,-12.2,-46.8,14.3,97.0,52.6,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4944,2024-10-13 15:49:21.889,48.194855,16.34514,-78.1,-11.0,-45.9,15.7,98.0,54.3,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4945,2024-10-13 15:49:22.404,48.194839,16.345097,-80.4,-12.4,-47.4,13.6,96.0,60.8,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4946,2024-10-13 15:49:22.912,48.194839,16.345097,-82.7,-12.1,-50.6,9.8,101.0,49.0,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4947,2024-10-13 15:49:23.430,48.194824,16.345051,-79.4,-12.8,-46.3,13.5,103.0,34.9,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4948,2024-10-13 15:49:23.957,48.194824,16.345051,-79.6,-12.7,-46.9,19.9,95.0,53.6,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4949,2024-10-13 15:02:12.329,48.199028,16.367929,-82.8,-15.8,-48.6,12.9,100.0,85.0,0.3,A,,2630000.0,2850,354,100097,391,1
4950,2024-10-13 15:49:24.465,48.194809,16.345009,-79.3,-12.0,-47.3,17.6,96.0,58.2,0.4,A,4.0,1855000.0,1700,417,152587,596,11
4951,2024-10-13 15:49:24.972,48.194809,16.345009,-77.9,-12.4,-45.6,19.1,93.0,49.3,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4952,2024-10-13 15:49:25.485,48.194798,16.344975,-77.5,-11.8,-45.8,17.2,92.0,44.1,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4953,2024-10-13 15:49:26.014,48.194798,16.344975,-77.8,-12.6,-45.2,15.7,93.0,51.8,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4954,2024-10-13 15:49:26.518,48.19479,16.344954,-79.3,-11.9,-47.3,17.6,94.0,53.2,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4955,2024-10-13 15:49:27.030,48.19479,16.344954,-81.7,-12.6,-49.1,12.1,95.0,49.4,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4956,2024-10-13 15:49:27.543,48.194782,16.34494,-78.7,-12.9,-45.8,18.1,95.0,45.4,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4958,2024-10-13 15:49:28.057,48.194782,16.34494,-80.3,-11.3,-48.8,14.6,93.0,53.9,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4959,2024-10-13 15:49:28.573,48.194778,16.344933,-82.3,-11.6,-50.6,16.7,97.0,53.7,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4960,2024-10-13 15:49:29.079,48.194778,16.344933,-83.3,-11.4,-51.4,11.1,99.0,49.1,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4961,2024-10-13 15:49:29.599,48.194771,16.344927,-83.0,-11.5,-50.8,10.3,98.0,54.4,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4962,2024-10-13 15:02:12.832,48.199028,16.367929,-84.8,-16.7,-48.8,8.6,101.0,69.3,0.2,A,,2630000.0,2850,354,100097,391,1
4963,2024-10-13 15:49:30.104,48.194771,16.344927,-81.6,-11.6,-50.0,12.7,95.0,59.1,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4964,2024-10-13 15:49:30.615,48.194759,16.344923,-81.4,-12.3,-49.1,13.8,99.0,58.5,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4965,2024-10-13 15:49:31.120,48.194759,16.344923,-79.7,-11.6,-47.1,13.4,98.0,61.4,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4966,2024-10-13 15:49:31.644,48.194744,16.344927,-80.0,-11.1,-48.6,15.5,94.0,62.6,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4967,2024-10-13 15:49:32.148,48.194744,16.344927,-76.4,-10.6,-44.8,18.3,94.0,69.2,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4968,2024-10-13 15:49:32.668,48.194725,16.344933,-77.9,-7.6,-50.3,15.7,96.0,60.1,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4969,2024-10-13 15:49:33.169,48.194725,16.344933,-83.9,-12.6,-51.3,10.8,96.0,51.3,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4970,2024-10-13 15:49:33.682,48.194698,16.344948,-85.0,-10.1,-52.9,16.0,98.0,51.6,0.6,A,3.0,1855000.0,1700,417,152587,596,11
4971,2024-10-13 15:49:34.182,48.194698,16.344948,-89.2,-12.1,-57.1,10.0,101.0,43.1,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4972,2024-10-13 15:49:34.700,48.194675,16.344971,-87.2,-11.6,-54.3,13.0,103.0,36.8,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4973,2024-10-13 15:49:35.209,48.194645,16.344999,-88.6,-10.5,-58.1,9.4,104.0,42.7,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4974,2024-10-13 15:02:13.337,48.199028,16.367929,-85.0,-16.0,-49.8,7.3,101.0,65.3,0.2,A,,2630000.0,2850,354,100097,391,1
4975,2024-10-13 15:49:35.717,48.194645,16.344999,-90.6,-10.1,-58.4,9.9,106.0,34.3,0.4,A,3.0,1855000.0,1700,417,152587,596,11
4976,2024-10-13 15:49:36.236,48.194618,16.345032,-88.9,-8.4,-59.7,10.9,106.0,31.9,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4977,2024-10-13 15:49:36.764,48.194618,16.345032,-92.5,-11.5,-59.3,8.0,107.0,35.7,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4978,2024-10-13 15:49:37.288,48.194588,16.345064,-92.7,-12.7,-59.1,9.3,107.0,34.8,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4979,2024-10-13 15:49:37.797,48.194588,16.345064,-89.6,-11.7,-57.9,10.0,106.0,34.8,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4980,2024-10-13 15:49:38.299,48.194557,16.345095,-90.1,-11.9,-58.3,11.4,106.0,34.3,0.2,A,3.0,1855000.0,1700,417,152587,596,11
4981,2024-10-13 15:49:38.809,48.194557,16.345095,-92.2,-14.4,-57.8,10.2,108.0,30.1,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4982,2024-10-13 15:49:39.329,48.194527,16.345129,-91.5,-12.6,-58.4,15.9,108.0,24.3,0.3,A,3.0,1855000.0,1700,417,152587,596,11
4983,2024-10-13 15:49:39.850,48.194527,16.345129,-94.9,-13.4,-60.9,9.5,108.0,28.2,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4984,2024-10-13 15:49:40.351,48.1945,16.345158,-91.3,-11.6,-59.8,9.3,109.0,28.4,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4985,2024-10-13 15:02:13.837,48.199028,16.367929,-84.9,-16.3,-48.2,9.4,100.0,77.2,0.2,A,,2630000.0,2850,354,100097,391,1
4986,2024-10-13 15:49:40.858,48.1945,16.345158,-95.1,-12.3,-62.8,7.7,110.0,25.6,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4987,2024-10-13 15:49:41.358,48.194473,16.345186,-93.0,-12.3,-60.6,9.9,110.0,20.1,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4988,2024-10-13 15:49:41.867,48.194473,16.345186,-96.9,-11.7,-64.4,4.1,110.0,26.5,0.3,A,4.0,1855000.0,1700,417,152587,596,11
4989,2024-10-13 15:49:42.390,48.194447,16.345215,-97.9,-12.7,-65.2,6.4,110.0,27.6,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4990,2024-10-13 15:49:42.896,48.194447,16.345215,-96.3,-13.3,-63.0,3.2,111.0,24.8,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4991,2024-10-13 15:49:43.403,48.194416,16.345243,-95.9,-11.9,-62.8,9.5,111.0,22.6,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4992,2024-10-13 15:49:43.911,48.194416,16.345243,-96.3,-12.8,-62.3,4.4,111.0,23.3,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4993,2024-10-13 15:49:44.442,48.194389,16.34527,-94.4,-10.9,-61.6,9.0,110.0,21.1,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4994,2024-10-13 15:49:44.980,48.194389,16.34527,-99.0,-12.8,-65.6,2.6,111.0,24.9,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4995,2024-10-13 15:49:45.490,48.194359,16.345299,-94.6,-12.6,-61.8,4.9,111.0,27.8,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4996,2024-10-13 15:02:14.340,48.199028,16.367929,-85.3,-17.7,-48.6,8.5,101.0,74.7,0.2,A,,2630000.0,2850,354,100097,391,1
4997,2024-10-13 15:49:46.028,48.194359,16.345299,-95.8,-12.6,-63.3,2.6,111.0,22.0,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4998,2024-10-13 15:49:46.535,48.194332,16.345329,-98.5,-13.1,-65.3,5.0,113.0,17.1,0.2,A,4.0,1855000.0,1700,417,152587,596,11
4999,2024-10-13 15:49:47.053,48.194332,16.345329,-97.1,-13.0,-64.1,4.2,113.0,18.7,0.2,A,4.0,1855000.0,1700,417,152587,596,11
5000,2024-10-13 15:49:47.567,48.194302,16.34536,-95.7,-13.6,-61.5,6.9,112.0,21.9,0.2,A,4.0,1855000.0,1700,417,152587,596,11
5001,2024-10-13 15:49:48.097,48.194302,16.34536,-97.3,-12.7,-63.8,5.8,112.0,21.3,0.2,A,4.0,1855000.0,1700,417,152587,596,11
5002,2024-10-13 15:49:48.634,48.194271,16.34539,-97.1,-13.3,-63.4,2.8,113.0,20.0,0.2,A,4.0,1855000.0,1700,417,152587,596,11
5003,2024-10-13 15:49:49.147,48.194271,16.34539,-98.8,-14.1,-64.4,4.8,113.0,16.2,0.1,A,4.0,1855000.0,1700,417,152587,596,11
5004,2024-10-13 15:49:49.659,48.194244,16.345423,-96.3,-13.3,-62.3,6.4,111.0,19.5,0.3,A,4.0,1855000.0,1700,417,152587,596,11
5005,2024-10-13 15:49:50.190,48.194244,16.345423,-94.7,-12.6,-62.0,4.1,110.0,22.3,0.2,A,4.0,1855000.0,1700,417,152587,596,11
